URL;LABEL
http://www.huffingtonpost.com/gemma-hume/why-the-greenest-world-cup_b_5557825.html;Nature_Environment
http://bigthink.com/ideafeed/new-cannabis-industry-leaving-quite-the-carbon-footprint;Nature_Environment
http://solarequipmentworld.com/want-to-switch-to-solar-energy-look-at-these-tips/;Nature_Environment
http://www.huffingtonpost.com/rep-bernie-sanders/why-we-need-a-carbon-tax_b_5571408.html;Nature_Environment
http://www.sciencenewsline.com/summary/2014070823130053.html;Nature_Environment
http://yes2renewables.org/2014/07/09/investment-in-clean-energy-at-highest-point-since-2012/;Nature_Environment
http://peakoil.com/business/are-we-running-out-of-oil;Nature_Environment
http://dailykos.com/story/2014/07/08/1312470/-All-hail-Lord-Rupert-of-House-Murdoch;Nature_Environment
http://theenergycollective.com/jared-anderson/422976/infographic-origins-next-wave-innovation-oil-gas-industry;Nature_Environment
http://geoenergist.wordpress.com/2014/07/09/international-roundup-geothermal-in-bolivia-croatia-honduras-iran-and-more/;Nature_Environment
http://cleantechnica.com/2014/07/09/elon-musk-cnbc-interview-disruptor/;Nature_Environment
http://www.bio-medicine.org/biology-news-1/Controlling-contamination-in-open-algae-ponds-for-biofuels-36726-1/;Nature_Environment
http://theenergycollective.com/kirstygogan/423121/decoupling-new-ecomodernist-paradigm-humans-and-nature;Nature_Environment
http://theenergycollective.com/hermantrabish/417751/critics-say-massachusetts-new-solar-bill-would-create-unfair-exchange;Nature_Environment
http://theenergycollective.com/todayinenergy/410726/columbia-river-basin-provides-more-40-total-us-hydroelectric-generation;Nature_Environment
http://theenergycollective.com/davidhone/418791/carbon-pricing-and-bedfellows;Nature_Environment
http://theenergycollective.com/katherinetweed/417756/are-we-close-peak-coal-china;Nature_Environment
http://www.sciencenewsline.com/summary/2014070716070007.html;Nature_Environment
http://dailykos.com/story/2014/07/07/1312266/-One-fifth-of-all-Central-and-Eastern-US-seismicity-tied-to-four-Oklahoma-Disposal-Wells;Nature_Environment
http://cleantechnica.com/2014/07/07/nist-net-zero-energy-test-house-blows-past-goals-one-year-trial/;Nature_Environment
http://solarequipmentworld.com/best-ways-to-use-solar-energy-to-reduce-your-energy-bill-2/;Nature_Environment
http://cleantechnica.com/2014/07/07/coal-power-still-increasing-globally/;Nature_Environment
http://www.bio-medicine.org/biology-news-1/New-study-of-largely-unstudied-mesophotic-coral-reef-geology-36674-1/;Nature_Environment
http://solarequipmentworld.com/clean-and-lean-why-green-energy-is-such-a-hot-topic/;Nature_Environment
http://solarequipmentworld.com/proper-placement-and-design-of-solar-energy-systems-2/;Nature_Environment
http://blog.gmfus.org/2014/06/23/european-energy-security-lessons-from-bulgaria/;Nature_Environment
http://domesticfuel.com/2014/06/23/new-england-coast-offshore-wind-leases-available/;Nature_Environment
http://peakoil.com/alternative-energy/home-renewable-energy-non-renewable-resources-depletion-effects-non-renewable-resources-depletion-effects;Nature_Environment
http://solarequipmentworld.com/insider-tips-on-how-to-find-a-licensed-solar-energy-contractor/;Nature_Environment
http://www.bio-medicine.org/biology-news-1/Energy-supply-from-hydropower-projects--depends-on-rainforest-conservation-30276-3/;Nature_Environment
http://www.bio-medicine.org/biology-news-1/Energy-supply-from-hydropower-projects--depends-on-rainforest-conservation-30276-2/;Nature_Environment
http://dailykos.com/story/2014/06/23/1308923/-50-6-of-Germany-s-electricity-produced-by-solar-power-on-June-6-also-achieves-grid-parity;Nature_Environment
http://cleantechnica.com/2014/06/23/100-renewable-electricity-will-achieved-german-state-soon/;Nature_Environment
http://solarequipmentworld.com/have-you-been-searching-for-information-about-solar-energy-look-no-further-3/;Nature_Environment
http://solarequipmentworld.com/the-benefits-of-going-green-with-energy-2/;Nature_Environment
http://www.greencarcongress.com/2014/06/20140623-nissan.html;Nature_Environment
http://fuelfix.com/blog/2014/06/22/oil-drilling-threatens-solitude-of-national-park/;Nature_Environment
http://www.tnsolarenergy.org/author/masonm/;Nature_Environment
http://www.washingtonpost.com/blogs/capital-weather-gang/wp/2014/06/23/claim-that-global-warming-has-decelerated-is-troubling-misleading-viewpoint/;Nature_Environment
http://www.bio-medicine.org/biology-news-1/Caution-required-for-Gulf-oil-spill-clean-up-13251-1/;Nature_Environment
http://domesticfuel.com/2013/04/22/walmart-100-renewable-energy-by-2020/;Nature_Environment
http://dailykos.com/story/2014/06/23/1308972/-Coal-Lobbyist-Jeff-Holmstead-Stuck-in-the-Elevator-with-Greenpeace;Nature_Environment
http://www.washingtonpost.com/news/volokh-conspiracy/wp/2014/06/23/further-thoughts-on-todays-supreme-court-decision-on-greenhouse-gas-regulation/;Nature_Environment
http://domesticfuel.com/2014/06/23/seia-releases-cutting-carbon-report/;Nature_Environment
http://www.bio-medicine.org/medicine-news-1/Pittsburgh-Ringing-in-New-Year-with-Environmentally-Friendly-Ball-8482-1/;Nature_Environment
http://fuelfix.com/blog/2014/06/23/justices-limit-existing-epa-global-warming-rules/;Nature_Environment
http://cleantechnica.com/2014/06/23/hacheston-solar-farm-uk-blocked-mp-eric-pickles-solar-sector-uneasy/;Nature_Environment
http://www.esi-africa.com/cape-towns-energy-action-plan/;Nature_Environment
http://fuelfix.com/blog/2014/06/23/oil-gas-project-okd-on-nevada-sage-grouse-land/;Nature_Environment
http://cleantechnica.com/2014/06/23/new-study-gives-concentrating-solar-power-fans-something-cheer/;Nature_Environment
http://dailykos.com/story/2014/06/09/1305499/-Sunday-Train-The-Solar-Fight-Is-Going-Right-Deep-in-the-Heart-of-Texas;Nature_Environment
http://cleantechnica.com/2014/06/09/chile-solar-power-plant-latin-america-largest-solar-power-plant/;Nature_Environment
http://www.washingtonpost.com/opinions/increased-fracking-without-increased-inspections-puts-the-environment-at-risk/2014/06/08/fa4cf002-edb6-11e3-b84b-3393a45b80f1_story.html;Nature_Environment
http://www.greendatacenternews.org/articles/711373/greenpeace-protests-twitter-asks-for-commitment-to/;Nature_Environment
http://domesticfuel.com/2012/08/07/clean-energy-victory-bonds-would-spur-alt-energy/;Nature_Environment
http://blogs.wsj.com/moneybeat/2014/04/10/new-u-n-climate-report-meets-a-complicated-world/;Nature_Environment
http://www.bio-medicine.org/biology-news-1/Wood-biofuel-could-be-a-competitive-industry-by-2020-3A-UBC-study-22274-2/;Nature_Environment
http://inhabitat.feedsportal.com/c/34923/f/648037/s/392cc129/sc/10/l/0Linhabitat0N0Cgervasutti0Erefuge0Ein0Eitaly0Eis0Ea0Eprefab0Etubular0Epod0C/story01.htm;Nature_Environment
http://www.huffingtonpost.com/sheri-koones/prefabrication-and-energy_b_5114345.html;Nature_Environment
http://www.washingtonpost.com/local/2014/04/09/08246236-c013-11e3-b574-f8748871856a_story.html;Nature_Environment
http://www.bio-medicine.org/biology-news-1/Opening-day-for-a-home-of-the-future-2030-1/;Nature_Environment
http://www.washingtonpost.com/blogs/wonkblog/wp/2014/04/10/clean-coal-might-work-in-china-but-heres-why-we-wont-see-much-of-it-here/;Nature_Environment
http://www.huffingtonpost.com/mary-ellen-harte/climate-change-this-week_b_5128256.html;Nature_Environment
http://inhabitat.feedsportal.com/c/34923/f/648037/s/392c25da/sc/31/l/0Linhabitat0N0Ccheap0Esolar0Epv0Epowers0Esubstantial0Eglobal0Erenewable0Eenergy0Egrowth0Ein0E20A130C/story01.htm;Nature_Environment
http://inhabitat.feedsportal.com/c/34923/f/648037/s/392cb54e/sc/7/l/0Linhabitat0N0Cstriking0Eprefab0Emargaret0Ewhitlam0Epavilion0Ecompleted0Eat0Ecanberras0Enational0Earboretum0C/story01.htm;Nature_Environment
http://cleantechnica.com/2014/04/09/using-energy-sun-make-solar-energy-materials/;Nature_Environment
http://domesticfuel.com/2014/04/10/mexico-soon-to-be-home-of-major-solar-project/;Nature_Environment
http://theenergycollective.com/peterlehner/365081/yes-climate-change-here-yes-we-can-solve-it;Nature_Environment
http://theenergycollective.com/guayjguay/366271/how-japan-replaced-half-its-nuclear-capacity-efficiency;Nature_Environment
http://cryptozoologynews.blogspot.de/2014/04/female-humpback-whales-swim-to-shallows.html;Nature_Environment
http://www.bio-medicine.org/biology-news-1/Opening-day-for-a-home-of-the-future-2030-2/;Nature_Environment
http://peakoil.com/generalideas/the-greens-peak-oil-limits-to-growth-apocalypse-that-wasnt;Nature_Environment
http://www.greendatacenternews.org/articles/share/711327/;Nature_Environment
http://domesticfuel.com/2014/04/10/weather-channel-features-juhl-energy/;Nature_Environment
http://inhabitat.feedsportal.com/c/34923/f/648037/s/39380df8/sc/10/l/0Linhabitat0N0Ctiny0Ehuman0Epowered0Ewheelys0Ecafe0Eserves0Ecoffee0Ebrewed0Eby0Ethe0Esun0C/story01.htm;Nature_Environment
http://inhabitat.feedsportal.com/c/34923/f/648037/s/3929dfdc/sc/36/l/0Linhabitat0N0Cvideo0E60Esmart0Ehome0Eproducts0Ewhich0Ewill0Ecut0Eyour0Eenergy0Ebill0C/story01.htm;Nature_Environment
http://www.bio-medicine.org/biology-news-1/AGU-revises-position-on-climate-change-2020-2/;Nature_Environment
http://www.bio-medicine.org/biology-news-1/Opening-day-for-a-home-of-the-future-2030-3/;Nature_Environment
http://peakoil.com/geology/high-depletion-rates-in-bakken;Nature_Environment
http://domesticfuel.com/2012/08/20/group-says-no-to-clean-energy-victory-bonds/;Nature_Environment
http://theenergycollective.com/nrdcswitchboard/365506/biomass-not-carbon-neutral-and-often-not-clean;Nature_Environment
http://theenergycollective.com/katherinetweed/365541/solar-jumps-22-new-us-generation-capacity-2013;Nature_Environment
http://scienceblog.com/71626/appearance-of-night-shining-clouds-has-increased/;Nature_Environment
http://yes2renewables.org/2014/04/10/protect-the-renewable-energy-target/;Nature_Environment
http://cleantechnica.com/2014/04/10/bringing-renewable-energy-developing-world-ct-exclusive-video/;Nature_Environment
http://cleantechnica.com/2014/04/10/plug-hybrid-vws-coming-china-efforts-stop-pollution-continue/;Nature_Environment
http://www.washingtonpost.com/local/dc-region-has-second-largest-number-of-green-buildings-in-the-nation-epa-says/2014/04/09/cf63fae4-c01f-11e3-b574-f8748871856a_story.html;Nature_Environment
http://dailykos.com/story/2014/02/25/1280265/-Help-us-STOP-the-Bluegrass-Pipeline-Kentucky-s-Keystone-XL;Nature_Environment
http://solarequipmentworld.com/solar-energy-a-smart-choice-for-the-environment-2/;Nature_Environment
http://www.washingtonpost.com/world/asia_pacific/changing-course-japan-now-sees-future-for-nuclear-power/2014/02/25/27835f3e-9e20-11e3-878c-65222df220eb_story.html;Nature_Environment
http://solarequipmentworld.com/get-started-using-solar-energy-with-these-tips-5/;Nature_Environment
http://theenergycollective.com/stephenlacey/343461/us-building-efficiency-was-worth-more-clean-electricity-2013;Nature_Environment
http://theenergycollective.com/node/344771;Nature_Environment
http://solarequipmentworld.com/taking-the-temperature-of-chinas-solar-market/;Nature_Environment
http://cleantechnica.com/2014/02/25/sun-dont-shine-using-solar-power-darker-climates/;Nature_Environment
http://theenergycollective.com/node/343106;Nature_Environment
http://www.huffingtonpost.com/marc-ross/paradise-lost-why-our-des_b_4818438.html;Nature_Environment
http://domesticfuel.com/2014/02/25/cold-winter-challenges-ethanol-plant-logistics/;Nature_Environment
http://www.greenlaunches.com/architecture/orproject-bubbles-project-beijing.php;Nature_Environment
http://solarequipmentworld.com/besides-generators-wat-else-is-usable-in-this-high-tech-era-to-run-atleast-a-fan-a-tube-light-during-blackout/;Nature_Environment
http://peakoil.com/alternative-energy/can-you-make-a-wind-turbine-without-fossil-fuels;Nature_Environment
http://www.sbwire.com/press-releases/mxi-environmental-services-llc-now-offering-their-services-for-beverage-destruction-this-march-467265.htm;Nature_Environment
http://theenergycollective.com/node/345146;Nature_Environment
http://theenergycollective.com/americaspowerplan/344321/hawaii-postcard-future-energy;Nature_Environment
http://www.tnsolarenergy.org/renewables-account-for-99-of-new-u-s-generation-in-january/;Nature_Environment
http://solarequipmentworld.com/solar-panels-12/;Nature_Environment
http://solarequipmentworld.com/confused-about-solar-energy-read-this-expert-advice-and-youll-see-the-light-3/;Nature_Environment
http://www.bio-medicine.org/biology-news-1/Reduction-in-US-carbon-emissions-attributed-to-cheaper-natural-gas-23905-1/;Nature_Environment
http://solarequipmentworld.com/green-energy-more-than-just-an-alternative-choice-7/;Nature_Environment
http://feedproxy.google.com/~r/GizmagEmergingTechnologyMagazine/~3/qkX0mUYeMBU/;Nature_Environment
http://theenergycollective.com/node/344051;Nature_Environment
http://dailykos.com/story/2014/02/25/1280127/-Actinides-Escape-from-NM-s-WIPP;Nature_Environment
http://www.infotales.com/new-fuel-five-unexpected-energy-sources;Nature_Environment
http://solarequipmentworld.com/does-anyone-know-if-it-is-possible-to-power-an-electric-fireplace-blower-with-only-solar-energy/;Nature_Environment
http://theenergycollective.com/robertwilson190/344771/can-you-make-wind-turbine-without-fossil-fuels;Nature_Environment
http://cleantechnica.com/2014/02/25/californias-geothermal-potential-largely-untapped/;Nature_Environment
http://solarequipmentworld.com/a-nighttime-super-bowl-but-a-sun-powered-league/;Nature_Environment
http://cleantechnica.com/2014/02/25/new-website-highlights-popularity-rooftop-solar-opposition-xcels-attacks-solar/;Nature_Environment
http://solarequipmentworld.com/rec-solar-to-focus-exclusively-on-commercial-market/;Nature_Environment
http://www.bio-medicine.org/biology-news-1/Report-provides-new-analysis-of-carbon-accounting--biomass-use--and-climate-benefits-22291-2/;Nature_Environment
http://www.huffingtonpost.co.uk/paul-king/zero-carbon_b_4856541.html;Nature_Environment
http://www.bio-medicine.org/biology-news-1/FIJI-Water-announces-sustainable-growth-initiative-with-commitment-to-help-mitigate-climate-change-1141-2/;Nature_Environment
http://solarequipmentworld.com/off-screen/;Nature_Environment
http://cleantechnica.com/2014/02/26/eu-carbon-targets-renewable-energy-targets-highlighted-new-video/;Nature_Environment
http://theenergycollective.com/node/345491;Nature_Environment
http://theenergycollective.com/energylawprof/345491/oral-argument-hints-supreme-court-may-trim-back-us-industrial-source-greenhouse;Nature_Environment
http://cleantechnica.com/2014/02/26/australian-wave-tidal-firms-work-together/;Nature_Environment
http://domesticfuel.com/2012/10/01/survey-says-more-solar/;Nature_Environment
http://solarequipmentworld.com/where-would-i-get-a-wind-turbine-that-would-trun-the-meter-back/;Nature_Environment
http://inhabitat.feedsportal.com/c/34923/f/648037/s/3787e0a2/sc/15/l/0Linhabitat0N0Cinfographic0Ethe0Ebenefits0Eof0Ehome0Eautomation0Esystems0C/story01.htm;Nature_Environment
http://yes2renewables.org/2014/02/26/cr-allgoods-success-belongs-to-ararat/;Nature_Environment
http://www.huffingtonpost.com/bill-shireman/how-environmentalists-cre_b_4855881.html;Nature_Environment
http://www.bio-medicine.org/biology-news-1/Time-to-make-more-out-of-waste-20100-3/;Nature_Environment
http://solarequipmentworld.com/ub-to-spend-1-million-on-solar-house/;Nature_Environment
http://theenergycollective.com/node/343461;Nature_Environment
http://peakoil.com/consumption/fossil-fuels-to-keep-dominating-energy-consumption-mix;Nature_Environment
http://solarequipmentworld.com/question-about-energy-and-washing-clothes/;Nature_Environment
http://solarequipmentworld.com/solar-energy-is-a-great-alternative-see-how-7/;Nature_Environment
http://cleantechnica.com/2014/02/26/chinese-citizen-sues-chinese-government-continual-smog/;Nature_Environment
http://www.washingtonpost.com/blogs/dr-gridlock/wp/2014/02/26/wssc-energy-manager-receives-environmental-award/;Nature_Environment
http://domesticfuel.com/2014/02/26/utah-recognizes-biodiesel-as-clean-renewable-fuel/;Nature_Environment
http://solarequipmentworld.com/how-you-can-run-your-home-on-solar-power-12/;Nature_Environment
http://inhabitat.feedsportal.com/c/34923/f/648037/s/3792e32a/sc/32/l/0Linhabitat0N0Clarge0Eoffshore0Ewind0Efarms0Ecould0Eslow0Edown0Eincoming0Ehurricanes0Enew0Estudy0Econcludes0C/story01.htm;Nature_Environment
http://fuelfix.com/blog/2014/02/26/former-bp-executive-gets-delay-in-oil-spill-trial/;Nature_Environment
http://blogs.wsj.com/washwire/2014/02/26/talk-about-natural-gas-cow-belches-top-methane-list/;Nature_Environment
http://feeds.latimes.com/~r/latimes/news/science/environment/~3/7WeVlafMs-g/la-na-nn-coal-ash-spill-20140225,0,995751.story;Nature_Environment
http://www.bio-medicine.org/biology-news-1/New-UC-analysis-shows-alarming-increase-in-expected-growth-of-Chinas-carbon-dioxide-emissions-2453-3/;Nature_Environment
http://www.bio-medicine.org/biology-news-1/New-UC-analysis-shows-alarming-increase-in-expected-growth-of-Chinas-carbon-dioxide-emissions-2453-2/;Nature_Environment
http://cleantechnica.com/2014/02/26/sugarcane-diesel-cold-tolerant-highly-productive-oil-producing-crop-developed-us/;Nature_Environment
http://solarequipmentworld.com/i-am-makin-a-solar-panel-and-i-need-a-battery-that-is-lightweight-to-store-the-power/;Nature_Environment
http://solarequipmentworld.com/find-out-what-you-need-to-know-about-solar-energy-6/;Nature_Environment
http://www.bio-medicine.org/biology-news-1/FIJI-Water-announces-sustainable-growth-initiative-with-commitment-to-help-mitigate-climate-change-1141-1/;Nature_Environment
http://yes2renewables.org/2014/02/27/pollie-watch-ararat-locals-urge-dan-tehan-to-protect-the-ret/;Nature_Environment
http://agwired.com/2014/02/26/another-record-setting-classic/;Nature_Environment
http://www.bio-medicine.org/biology-news-1/High-levels-of-carbon-dioxide-threaten-oyster-survival-14765-2/;Nature_Environment
http://theenergycollective.com/geoffrey-styles/346941/can-solar-fill-hydropower-gap-during-california-s-drought;Nature_Environment
http://solarequipmentworld.com/educated-yourself-about-solar-energy-with-this-article-7/;Nature_Environment
http://www.bio-medicine.org/biology-news-1/The-Camille--26amp-3B-Henry-Dreyfus-Foundation-to-host-important-symposium-on-chemistry-and-the-environment-5513-1/;Nature_Environment
http://solarequipmentworld.com/simple-things-you-can-do-to-use-green-energy-10/;Nature_Environment
http://cleantechnica.com/2014/03/03/momentum-for-fracking-bans-builds-in-britain-and-usa/;Nature_Environment
http://solarequipmentworld.com/the-things-you-should-keep-in-mind-about-solar-energy-5/;Nature_Environment
http://solarequipmentworld.com/what-are-the-different-green-energy-sources-14/;Nature_Environment
http://solarequipmentworld.com/pv-expo-2014-solaredge-power-optimizers-and-solar-monitors/;Nature_Environment
http://www.bio-medicine.org/biology-news-1/Broecker-3A-What-we-need-are-tougher-measures-against-climate-change-8830-3/;Nature_Environment
http://www.greendatacenternews.org/articles/699208/can-data-centers-fit-in-with-demand-reduction-by-p/;Nature_Environment
http://fuelfix.com/blog/2014/03/03/cold-weather-hot-market-texas-power-price-reaches-max/;Nature_Environment
http://theenergycollective.com/node/346941;Nature_Environment
http://solarequipmentworld.com/considering-solar-energy-heres-what-you-need-to-know-6/;Nature_Environment
http://solarequipmentworld.com/interested-in-knowing-more-about-green-energy-look-here-12/;Nature_Environment
